Namespace(ANNEAL=0.5, BATCH=32, EMBED=20, EMPTY_CUDA_MEMORY=False, ENC_METHOD='pe', FIX_STORY=50, LR=0.01, LS=False, PRINT_EVERY=1, ROOT='./data/QA_bAbI_tasks/en-valid-10k/', SAVE_BEST=True, SAVE_MODEL=True, SAVE_PATH='./saved_models/adjacent/pe_te/task1.model', STEP=100, TASK=1, TEMPROAL=True, THRES=5, USE_CUDA=True, W_STYLE='adjacent')
----------------------------------------
[1/100] (train) loss 50.6730 | (valid) loss 36.0223
[52/100] (train) loss 0.0019 | (valid) loss 0.0019
[53/100] (train) loss 0.0019 | (valid) loss 0.0019
[54/100] (train) loss 0.0019 | (valid) loss 0.0019
[55/100] (train) loss 0.0019 | (valid) loss 0.0019
[56/100] (train) loss 0.0019 | (valid) loss 0.0018
[57/100] (train) loss 0.0018 | (valid) loss 0.0018
[58/100] (train) loss 0.0018 | (valid) loss 0.0018
[59/100] (train) loss 0.0018 | (valid) loss 0.0018
[60/100] (train) loss 0.0018 | (valid) loss 0.0018
[61/100] (train) loss 0.0018 | (valid) loss 0.0018
[62/100] (train) loss 0.0018 | (valid) loss 0.0018
[63/100] (train) loss 0.0018 | (valid) loss 0.0018
[64/100] (train) loss 0.0017 | (valid) loss 0.0017
[65/100] (train) loss 0.0017 | (valid) loss 0.0017
[66/100] (train) loss 0.0017 | (valid) loss 0.0017
[67/100] (train) loss 0.0017 | (valid) loss 0.0017
[68/100] (train) loss 0.0017 | (valid) loss 0.0017
[69/100] (train) loss 0.0017 | (valid) loss 0.0017
[70/100] (train) loss 0.0017 | (valid) loss 0.0017
[71/100] (train) loss 0.0017 | (valid) loss 0.0017
[72/100] (train) loss 0.0017 | (valid) loss 0.0016
[73/100] (train) loss 0.0016 | (valid) loss 0.0016
[74/100] (train) loss 0.0016 | (valid) loss 0.0016
[75/100] (train) loss 0.0016 | (valid) loss 0.0016
[76/100] (train) loss 0.0016 | (valid) loss 0.0016
[77/100] (train) loss 0.0016 | (valid) loss 0.0016
[78/100] (train) loss 0.0016 | (valid) loss 0.0016
[79/100] (train) loss 0.0016 | (valid) loss 0.0016
[80/100] (train) loss 0.0016 | (valid) loss 0.0016
[81/100] (train) loss 0.0016 | (valid) loss 0.0016
[82/100] (train) loss 0.0016 | (valid) loss 0.0016
[83/100] (train) loss 0.0016 | (valid) loss 0.0016
[84/100] (train) loss 0.0016 | (valid) loss 0.0016
[85/100] (train) loss 0.0016 | (valid) loss 0.0016
[86/100] (train) loss 0.0016 | (valid) loss 0.0016
[87/100] (train) loss 0.0016 | (valid) loss 0.0016
[88/100] (train) loss 0.0016 | (valid) loss 0.0015
[89/100] (train) loss 0.0015 | (valid) loss 0.0015
[90/100] (train) loss 0.0015 | (valid) loss 0.0015
[91/100] (train) loss 0.0015 | (valid) loss 0.0015
[92/100] (train) loss 0.0015 | (valid) loss 0.0015
[93/100] (train) loss 0.0015 | (valid) loss 0.0015
[94/100] (train) loss 0.0015 | (valid) loss 0.0015
[95/100] (train) loss 0.0015 | (valid) loss 0.0015
[96/100] (train) loss 0.0015 | (valid) loss 0.0015
[97/100] (train) loss 0.0015 | (valid) loss 0.0015
[98/100] (train) loss 0.0015 | (valid) loss 0.0015
[99/100] (train) loss 0.0015 | (valid) loss 0.0015
[100/100] (train) loss 0.0015 | (valid) loss 0.0015

Training Excution time with validation: 0 h 8 m 51.2659 s
