Namespace(ANNEAL=0.5, BATCH=32, EMBED=20, EMPTY_CUDA_MEMORY=False, ENC_METHOD='bow', FIX_STORY=50, LR=0.01, LS=False, PRINT_EVERY=1, ROOT='./data/QA_bAbI_tasks/en-valid-10k/', SAVE_BEST=True, SAVE_MODEL=True, SAVE_PATH='./saved_models/rnnlike/bow/task20.model', STEP=100, TASK=20, TEMPROAL=False, THRES=5, USE_CUDA=True, W_STYLE='rnnlike')
----------------------------------------
[1/100] (train) loss 23.9443 | (valid) loss 4.9705
[73/100] (train) loss 0.0002 | (valid) loss 0.0002
[74/100] (train) loss 0.0002 | (valid) loss 0.0002
[75/100] (train) loss 0.0002 | (valid) loss 0.0002
[76/100] (train) loss 0.0002 | (valid) loss 0.0002
[77/100] (train) loss 0.0002 | (valid) loss 0.0002
[78/100] (train) loss 0.0002 | (valid) loss 0.0002
[79/100] (train) loss 0.0002 | (valid) loss 0.0002
[80/100] (train) loss 0.0002 | (valid) loss 0.0002
[81/100] (train) loss 0.0002 | (valid) loss 0.0002
[82/100] (train) loss 0.0002 | (valid) loss 0.0002
[83/100] (train) loss 0.0002 | (valid) loss 0.0002
[84/100] (train) loss 0.0002 | (valid) loss 0.0002
[85/100] (train) loss 0.0002 | (valid) loss 0.0002
[86/100] (train) loss 0.0002 | (valid) loss 0.0002
[87/100] (train) loss 0.0002 | (valid) loss 0.0002
[88/100] (train) loss 0.0002 | (valid) loss 0.0002
[89/100] (train) loss 0.0002 | (valid) loss 0.0002
[90/100] (train) loss 0.0002 | (valid) loss 0.0002
[91/100] (train) loss 0.0002 | (valid) loss 0.0002
[92/100] (train) loss 0.0002 | (valid) loss 0.0002
[93/100] (train) loss 0.0002 | (valid) loss 0.0002
[94/100] (train) loss 0.0002 | (valid) loss 0.0002
[95/100] (train) loss 0.0002 | (valid) loss 0.0002
[96/100] (train) loss 0.0002 | (valid) loss 0.0002
[97/100] (train) loss 0.0002 | (valid) loss 0.0002
[98/100] (train) loss 0.0002 | (valid) loss 0.0002
[99/100] (train) loss 0.0002 | (valid) loss 0.0002
[100/100] (train) loss 0.0002 | (valid) loss 0.0002

Training Excution time with validation: 0 h 2 m 22.0107 s
