Namespace(ANNEAL=0.5, BATCH=32, EMBED=20, EMPTY_CUDA_MEMORY=False, ENC_METHOD='pe', FIX_STORY=50, LR=0.01, LS=False, PRINT_EVERY=1, ROOT='./data/QA_bAbI_tasks/en-valid-10k/', SAVE_BEST=True, SAVE_MODEL=True, SAVE_PATH='./saved_models/rnnlike/pe_te/task4.model', STEP=100, TASK=4, TEMPROAL=True, THRES=5, USE_CUDA=True, W_STYLE='rnnlike')
----------------------------------------
[1/100] (train) loss 47.2087 | (valid) loss 26.4272
[49/100] (train) loss 0.0013 | (valid) loss 0.0013
[50/100] (train) loss 0.0012 | (valid) loss 0.0012
[51/100] (train) loss 0.0012 | (valid) loss 0.0012
[52/100] (train) loss 0.0012 | (valid) loss 0.0012
[53/100] (train) loss 0.0012 | (valid) loss 0.0012
[54/100] (train) loss 0.0012 | (valid) loss 0.0012
[55/100] (train) loss 0.0012 | (valid) loss 0.0012
[56/100] (train) loss 0.0012 | (valid) loss 0.0012
[57/100] (train) loss 0.0012 | (valid) loss 0.0012
[58/100] (train) loss 0.0012 | (valid) loss 0.0012
[59/100] (train) loss 0.0012 | (valid) loss 0.0011
[60/100] (train) loss 0.0011 | (valid) loss 0.0011
[61/100] (train) loss 0.0011 | (valid) loss 0.0011
[62/100] (train) loss 0.0011 | (valid) loss 0.0011
[63/100] (train) loss 0.0011 | (valid) loss 0.0011
[64/100] (train) loss 0.0011 | (valid) loss 0.0011
[65/100] (train) loss 0.0011 | (valid) loss 0.0011
[66/100] (train) loss 0.0011 | (valid) loss 0.0011
[67/100] (train) loss 0.0011 | (valid) loss 0.0011
[68/100] (train) loss 0.0011 | (valid) loss 0.0011
[69/100] (train) loss 0.0011 | (valid) loss 0.0011
[70/100] (train) loss 0.0011 | (valid) loss 0.0011
[71/100] (train) loss 0.0011 | (valid) loss 0.0010
[72/100] (train) loss 0.0010 | (valid) loss 0.0010
[73/100] (train) loss 0.0010 | (valid) loss 0.0010
[74/100] (train) loss 0.0010 | (valid) loss 0.0010
[75/100] (train) loss 0.0010 | (valid) loss 0.0010
[76/100] (train) loss 0.0010 | (valid) loss 0.0010
[77/100] (train) loss 0.0010 | (valid) loss 0.0010
[78/100] (train) loss 0.0010 | (valid) loss 0.0010
[79/100] (train) loss 0.0010 | (valid) loss 0.0010
[80/100] (train) loss 0.0010 | (valid) loss 0.0010
[81/100] (train) loss 0.0010 | (valid) loss 0.0010
[82/100] (train) loss 0.0010 | (valid) loss 0.0010
[83/100] (train) loss 0.0010 | (valid) loss 0.0010
[84/100] (train) loss 0.0010 | (valid) loss 0.0010
[85/100] (train) loss 0.0010 | (valid) loss 0.0010
[86/100] (train) loss 0.0010 | (valid) loss 0.0010
[87/100] (train) loss 0.0010 | (valid) loss 0.0010
[88/100] (train) loss 0.0010 | (valid) loss 0.0010
[89/100] (train) loss 0.0010 | (valid) loss 0.0010
[90/100] (train) loss 0.0010 | (valid) loss 0.0010
[91/100] (train) loss 0.0010 | (valid) loss 0.0010
[92/100] (train) loss 0.0010 | (valid) loss 0.0010
[93/100] (train) loss 0.0010 | (valid) loss 0.0010
[94/100] (train) loss 0.0010 | (valid) loss 0.0010
[95/100] (train) loss 0.0010 | (valid) loss 0.0010
[96/100] (train) loss 0.0010 | (valid) loss 0.0009
[97/100] (train) loss 0.0009 | (valid) loss 0.0009
[98/100] (train) loss 0.0009 | (valid) loss 0.0009
[99/100] (train) loss 0.0009 | (valid) loss 0.0009
[100/100] (train) loss 0.0009 | (valid) loss 0.0009

Training Excution time with validation: 0 h 9 m 21.3491 s
